PatientID,Veterinary_Group,BirthDate,Breed,Insurance_status,Date_of_neuter,Age_at_neuter_months,Neuter_Early,Neuter_Later_01,Comorbidity,Umbilical_hernia,Skin_disorder,Ear_disorder,Urogenital_disorder,Date of UI diagnosis,Age_at_UI,Time_Neuter_to_UI,UI_01,Final_EPR_Date,Follow_up_time_years,Time_interval,UI,Cens,Cens_wt
8,0,28/01/2011,Toy Poodle,0,29/03/2012,14.01,Late,1,0,0,0,0,0,,,,0,27/03/2023,8.2,4,0,0,1.008251074
467,0,25/08/2010,English Springer Spaniel,1,25/10/2011,14.01,Late,1,0,0,0,0,0,05/09/2017,7,2142,1,,6.8,1,0,0,0.816164794
467,0,25/08/2010,English Springer Spaniel,1,25/10/2011,14.01,Late,1,0,0,0,0,0,05/09/2017,7,2142,1,,6.8,2,0,0,0.816164794
467,0,25/08/2010,English Springer Spaniel,1,25/10/2011,14.01,Late,1,0,0,0,0,0,05/09/2017,7,2142,1,,6.8,3,0,0,0.816164794
467,0,25/08/2010,English Springer Spaniel,1,25/10/2011,14.01,Late,1,0,0,0,0,0,05/09/2017,7,2142,1,,6.8,4,1,,0.816164794
754,4,15/12/2011,Boxer,0,13/02/2013,14.01,Late,1,0,0,0,0,0,09/06/2016,4.5,1212,1,,4.2,1,0,0,0.866348487
754,4,15/12/2011,Boxer,0,13/02/2013,14.01,Late,1,0,0,0,0,0,09/06/2016,4.5,1212,1,,4.2,2,0,0,0.866348487
754,4,15/12/2011,Boxer,0,13/02/2013,14.01,Late,1,0,0,0,0,0,09/06/2016,4.5,1212,1,,4.2,3,1,,0.866348487
754,4,15/12/2011,Boxer,0,13/02/2013,14.01,Late,1,0,0,0,0,0,09/06/2016,4.5,1212,1,,4.2,4,,1,0.866348487
179,0,01/09/2011,Crossbreed,0,01/11/2012,14.05,Late,1,0,0,0,0,0,,,,0,19/04/2021,8.2,1,0,0,0.999090198
179,0,01/09/2011,Crossbreed,0,01/11/2012,14.05,Late,1,0,0,0,0,0,,,,0,19/04/2021,8.2,2,0,0,0.999090198
179,0,01/09/2011,Crossbreed,0,01/11/2012,14.05,Late,1,0,0,0,0,0,,,,0,19/04/2021,8.2,3,0,0,0.999090198
179,0,01/09/2011,Crossbreed,0,01/11/2012,14.05,Late,1,0,0,0,0,0,,,,0,19/04/2021,8.2,4,0,0,0.999090198
176,0,15/10/2011,Jack Russell Terrier,0,15/12/2012,14.05,Late,1,0,0,0,0,0,,,,0,15/11/2022,8.2,1,0,0,1.143874311
176,0,15/10/2011,Jack Russell Terrier,0,15/12/2012,14.05,Late,1,0,0,0,0,0,,,,0,15/11/2022,8.2,2,0,0,1.143874311
176,0,15/10/2011,Jack Russell Terrier,0,15/12/2012,14.05,Late,1,0,0,0,0,0,,,,0,15/11/2022,8.2,3,0,0,1.143874311
176,0,15/10/2011,Jack Russell Terrier,0,15/12/2012,14.05,Late,1,0,0,0,0,0,,,,0,15/11/2022,8.2,4,0,0,1.143874311
988,0,24/08/2012,Border Collie,0,25/10/2013,14.05,Late,1,0,0,0,0,0,13/04/2015,2.6,535,1,,2.4,1,0,0,1
988,0,24/08/2012,Border Collie,0,25/10/2013,14.05,Late,1,0,0,0,0,0,13/04/2015,2.6,535,1,,2.4,2,1,,1
988,0,24/08/2012,Border Collie,0,25/10/2013,14.05,Late,1,0,0,0,0,0,13/04/2015,2.6,535,1,,2.4,3,,1,1
988,0,24/08/2012,Border Collie,0,25/10/2013,14.05,Late,1,0,0,0,0,0,13/04/2015,2.6,535,1,,2.4,4,,1,1
120,3,01/06/2011,Crossbreed,1,01/08/2012,14.05,Late,1,0,0,0,0,0,22/05/2014,3,659,1,,2.7,1,0,0,1
120,3,01/06/2011,Crossbreed,1,01/08/2012,14.05,Late,1,0,0,0,0,0,22/05/2014,3,659,1,,2.7,2,1,,1
120,3,01/06/2011,Crossbreed,1,01/08/2012,14.05,Late,1,0,0,0,0,0,22/05/2014,3,659,1,,2.7,3,,1,1
120,3,01/06/2011,Crossbreed,1,01/08/2012,14.05,Late,1,0,0,0,0,0,22/05/2014,3,659,1,,2.7,4,,1,1
412,4,02/12/2010,Siberian Husky,1,03/02/2012,14.08,Late,1,0,0,0,0,0,28/11/2013,3,664,1,,2.7,1,0,0,1
412,4,02/12/2010,Siberian Husky,1,03/02/2012,14.08,Late,1,0,0,0,0,0,28/11/2013,3,664,1,,2.7,2,1,,1
412,4,02/12/2010,Siberian Husky,1,03/02/2012,14.08,Late,1,0,0,0,0,0,28/11/2013,3,664,1,,2.7,3,,1,1
412,4,02/12/2010,Siberian Husky,1,03/02/2012,14.08,Late,1,0,0,0,0,0,28/11/2013,3,664,1,,2.7,4,,1,1
249,4,29/08/2011,Crossbreed,1,31/10/2012,14.11,Late,1,0,0,0,0,0,29/03/2015,3.6,879,1,,3.3,1,0,0,1
249,4,29/08/2011,Crossbreed,1,31/10/2012,14.11,Late,1,0,0,0,0,0,29/03/2015,3.6,879,1,,3.3,2,1,,1
249,4,29/08/2011,Crossbreed,1,31/10/2012,14.11,Late,1,0,0,0,0,0,29/03/2015,3.6,879,1,,3.3,3,,1,1
249,4,29/08/2011,Crossbreed,1,31/10/2012,14.11,Late,1,0,0,0,0,0,29/03/2015,3.6,879,1,,3.3,4,,1,1
909,4,12/09/2010,Spanish Water Dog,1,15/11/2011,14.11,Late,1,1,0,0,1,0,,,,0,04/07/2019,8.2,1,0,0,0.688165982
909,4,12/09/2010,Spanish Water Dog,1,15/11/2011,14.11,Late,1,1,0,0,1,0,,,,0,04/07/2019,8.2,2,0,0,0.688165982
909,4,12/09/2010,Spanish Water Dog,1,15/11/2011,14.11,Late,1,1,0,0,1,0,,,,0,04/07/2019,8.2,3,0,0,0.688165982
909,4,12/09/2010,Spanish Water Dog,1,15/11/2011,14.11,Late,1,1,0,0,1,0,,,,0,04/07/2019,8.2,4,0,0,0.688165982
310,3,22/06/2011,Bichon Frise,1,24/08/2012,14.11,Late,1,0,0,0,0,0,07/08/2018,7.1,2174,1,,6.9,1,0,0,0.829945654
310,3,22/06/2011,Bichon Frise,1,24/08/2012,14.11,Late,1,0,0,0,0,0,07/08/2018,7.1,2174,1,,6.9,2,0,0,0.829945654
310,3,22/06/2011,Bichon Frise,1,24/08/2012,14.11,Late,1,0,0,0,0,0,07/08/2018,7.1,2174,1,,6.9,3,0,0,0.829945654
310,3,22/06/2011,Bichon Frise,1,24/08/2012,14.11,Late,1,0,0,0,0,0,07/08/2018,7.1,2174,1,,6.9,4,1,,0.829945654
581,3,06/06/2011,English Springer Spaniel,1,08/08/2012,14.11,Late,1,0,0,0,0,0,27/08/2014,3.2,749,1,,3,1,0,0,1
581,3,06/06/2011,English Springer Spaniel,1,08/08/2012,14.11,Late,1,0,0,0,0,0,27/08/2014,3.2,749,1,,3,2,1,,1
581,3,06/06/2011,English Springer Spaniel,1,08/08/2012,14.11,Late,1,0,0,0,0,0,27/08/2014,3.2,749,1,,3,3,,1,1
581,3,06/06/2011,English Springer Spaniel,1,08/08/2012,14.11,Late,1,0,0,0,0,0,27/08/2014,3.2,749,1,,3,4,,1,1
996,3,16/08/2011,Doberman Pinscher,0,18/10/2012,14.11,Late,1,0,0,0,0,0,02/12/2013,2.3,410,1,,2.1,1,1,0,1
996,3,16/08/2011,Doberman Pinscher,0,18/10/2012,14.11,Late,1,0,0,0,0,0,02/12/2013,2.3,410,1,,2.1,2,,1,1
996,3,16/08/2011,Doberman Pinscher,0,18/10/2012,14.11,Late,1,0,0,0,0,0,02/12/2013,2.3,410,1,,2.1,3,,1,1
996,3,16/08/2011,Doberman Pinscher,0,18/10/2012,14.11,Late,1,0,0,0,0,0,02/12/2013,2.3,410,1,,2.1,4,,1,1
840,0,05/12/2010,Staffordshire Bull Terrier,0,08/02/2012,14.14,Late,1,1,0,1,0,1,,,,0,19/05/2015,4.2,1,0,0,3.79946459
840,0,05/12/2010,Staffordshire Bull Terrier,0,08/02/2012,14.14,Late,1,1,0,1,0,1,,,,0,19/05/2015,4.2,2,0,0,3.79946459
840,0,05/12/2010,Staffordshire Bull Terrier,0,08/02/2012,14.14,Late,1,1,0,1,0,1,,,,0,19/05/2015,4.2,3,,1,3.79946459
840,0,05/12/2010,Staffordshire Bull Terrier,0,08/02/2012,14.14,Late,1,1,0,1,0,1,,,,0,19/05/2015,4.2,4,,1,3.79946459
571,0,31/07/2011,Staffordshire Bull Terrier,0,03/10/2012,14.14,Late,1,1,0,1,0,0,,,,0,26/01/2021,8.2,1,0,0,1.242489355
571,0,31/07/2011,Staffordshire Bull Terrier,0,03/10/2012,14.14,Late,1,1,0,1,0,0,,,,0,26/01/2021,8.2,2,0,0,1.242489355
571,0,31/07/2011,Staffordshire Bull Terrier,0,03/10/2012,14.14,Late,1,1,0,1,0,0,,,,0,26/01/2021,8.2,3,0,0,1.242489355
571,0,31/07/2011,Staffordshire Bull Terrier,0,03/10/2012,14.14,Late,1,1,0,1,0,0,,,,0,26/01/2021,8.2,4,0,0,1.242489355
352,3,18/06/2012,Lurcher,0,22/08/2013,14.14,Late,1,0,0,0,0,0,23/12/2014,2.5,488,1,,2.3,1,0,0,1
352,3,18/06/2012,Lurcher,0,22/08/2013,14.14,Late,1,0,0,0,0,0,23/12/2014,2.5,488,1,,2.3,2,1,,1
352,3,18/06/2012,Lurcher,0,22/08/2013,14.14,Late,1,0,0,0,0,0,23/12/2014,2.5,488,1,,2.3,3,,1,1
352,3,18/06/2012,Lurcher,0,22/08/2013,14.14,Late,1,0,0,0,0,0,23/12/2014,2.5,488,1,,2.3,4,,1,1
415,0,10/11/2011,Crossbreed,0,14/01/2013,14.18,Late,1,0,0,0,0,0,30/09/2019,7.9,2450,1,,7.6,1,0,0,0.991694662
415,0,10/11/2011,Crossbreed,0,14/01/2013,14.18,Late,1,0,0,0,0,0,30/09/2019,7.9,2450,1,,7.6,2,0,0,0.991694662
415,0,10/11/2011,Crossbreed,0,14/01/2013,14.18,Late,1,0,0,0,0,0,30/09/2019,7.9,2450,1,,7.6,3,0,0,0.991694662
415,0,10/11/2011,Crossbreed,0,14/01/2013,14.18,Late,1,0,0,0,0,0,30/09/2019,7.9,2450,1,,7.6,4,1,,0.991694662
657,0,23/10/2011,English Springer Spaniel,0,27/12/2012,14.18,Late,1,0,0,0,0,0,21/01/2015,3.3,755,1,,3,1,0,0,1
657,0,23/10/2011,English Springer Spaniel,0,27/12/2012,14.18,Late,1,0,0,0,0,0,21/01/2015,3.3,755,1,,3,2,1,,1
657,0,23/10/2011,English Springer Spaniel,0,27/12/2012,14.18,Late,1,0,0,0,0,0,21/01/2015,3.3,755,1,,3,3,,1,1
657,0,23/10/2011,English Springer Spaniel,0,27/12/2012,14.18,Late,1,0,0,0,0,0,21/01/2015,3.3,755,1,,3,4,,1,1
192,0,04/07/2010,Crossbreed,0,09/09/2011,14.21,Late,1,0,0,0,0,0,,,,0,16/06/2020,8.2,1,0,0,0.999090198
192,0,04/07/2010,Crossbreed,0,09/09/2011,14.21,Late,1,0,0,0,0,0,,,,0,16/06/2020,8.2,2,0,0,0.999090198
192,0,04/07/2010,Crossbreed,0,09/09/2011,14.21,Late,1,0,0,0,0,0,,,,0,16/06/2020,8.2,3,0,0,0.999090198
192,0,04/07/2010,Crossbreed,0,09/09/2011,14.21,Late,1,0,0,0,0,0,,,,0,16/06/2020,8.2,4,0,0,0.999090198
485,3,01/05/2011,Staffordshire Bull Terrier,0,06/07/2012,14.21,Late,1,0,0,0,0,0,13/09/2012,1.4,69,1,,1.1,1,1,0,1
485,3,01/05/2011,Staffordshire Bull Terrier,0,06/07/2012,14.21,Late,1,0,0,0,0,0,13/09/2012,1.4,69,1,,1.1,2,,1,1
485,3,01/05/2011,Staffordshire Bull Terrier,0,06/07/2012,14.21,Late,1,0,0,0,0,0,13/09/2012,1.4,69,1,,1.1,3,,1,1
485,3,01/05/2011,Staffordshire Bull Terrier,0,06/07/2012,14.21,Late,1,0,0,0,0,0,13/09/2012,1.4,69,1,,1.1,4,,1,1
273,3,27/04/2011,Chinese Shar-Pei,1,02/07/2012,14.21,Late,1,0,0,0,0,0,31/10/2014,3.5,851,1,,3.3,1,0,0,1
273,3,27/04/2011,Chinese Shar-Pei,1,02/07/2012,14.21,Late,1,0,0,0,0,0,31/10/2014,3.5,851,1,,3.3,2,1,,1
273,3,27/04/2011,Chinese Shar-Pei,1,02/07/2012,14.21,Late,1,0,0,0,0,0,31/10/2014,3.5,851,1,,3.3,3,,1,1
273,3,27/04/2011,Chinese Shar-Pei,1,02/07/2012,14.21,Late,1,0,0,0,0,0,31/10/2014,3.5,851,1,,3.3,4,,1,1
170,0,07/03/2012,Purebreed - Other,1,14/05/2013,14.24,Late,1,0,0,0,0,0,10/09/2017,5.5,1580,1,,5.3,1,0,0,0.897539277
170,0,07/03/2012,Purebreed - Other,1,14/05/2013,14.24,Late,1,0,0,0,0,0,10/09/2017,5.5,1580,1,,5.3,2,0,0,0.897539277
170,0,07/03/2012,Purebreed - Other,1,14/05/2013,14.24,Late,1,0,0,0,0,0,10/09/2017,5.5,1580,1,,5.3,3,1,,0.897539277
170,0,07/03/2012,Purebreed - Other,1,14/05/2013,14.24,Late,1,0,0,0,0,0,10/09/2017,5.5,1580,1,,5.3,4,,1,0.897539277
151,4,18/03/2011,Crossbreed,0,24/05/2012,14.24,Late,1,0,0,0,0,0,09/05/2018,7.1,2176,1,,6.9,1,0,0,1.386025294
151,4,18/03/2011,Crossbreed,0,24/05/2012,14.24,Late,1,0,0,0,0,0,09/05/2018,7.1,2176,1,,6.9,2,0,0,1.386025294
151,4,18/03/2011,Crossbreed,0,24/05/2012,14.24,Late,1,0,0,0,0,0,09/05/2018,7.1,2176,1,,6.9,3,0,0,1.386025294
151,4,18/03/2011,Crossbreed,0,24/05/2012,14.24,Late,1,0,0,0,0,0,09/05/2018,7.1,2176,1,,6.9,4,1,,1.386025294
528,3,26/02/2011,Doberman Pinscher,0,04/05/2012,14.24,Late,1,0,0,0,0,0,02/07/2016,5.4,1520,1,,5.1,1,0,0,0.992169549
528,3,26/02/2011,Doberman Pinscher,0,04/05/2012,14.24,Late,1,0,0,0,0,0,02/07/2016,5.4,1520,1,,5.1,2,0,0,0.992169549
528,3,26/02/2011,Doberman Pinscher,0,04/05/2012,14.24,Late,1,0,0,0,0,0,02/07/2016,5.4,1520,1,,5.1,3,1,,0.992169549
528,3,26/02/2011,Doberman Pinscher,0,04/05/2012,14.24,Late,1,0,0,0,0,0,02/07/2016,5.4,1520,1,,5.1,4,,1,0.992169549
425,3,22/05/2012,Labrador Retriever,1,29/07/2013,14.24,Late,1,0,0,0,0,0,26/07/2017,5.2,1458,1,,4.9,1,0,0,0.899848869
425,3,22/05/2012,Labrador Retriever,1,29/07/2013,14.24,Late,1,0,0,0,0,0,26/07/2017,5.2,1458,1,,4.9,2,0,0,0.899848869
425,3,22/05/2012,Labrador Retriever,1,29/07/2013,14.24,Late,1,0,0,0,0,0,26/07/2017,5.2,1458,1,,4.9,3,1,,0.899848869
425,3,22/05/2012,Labrador Retriever,1,29/07/2013,14.24,Late,1,0,0,0,0,0,26/07/2017,5.2,1458,1,,4.9,4,,1,0.899848869
277,3,22/08/2012,German Short-Haired Pointer,1,29/10/2013,14.24,Late,1,0,0,0,0,0,24/10/2019,7.2,2186,1,,6.9,1,0,0,0.829945654
277,3,22/08/2012,German Short-Haired Pointer,1,29/10/2013,14.24,Late,1,0,0,0,0,0,24/10/2019,7.2,2186,1,,6.9,2,0,0,0.829945654
277,3,22/08/2012,German Short-Haired Pointer,1,29/10/2013,14.24,Late,1,0,0,0,0,0,24/10/2019,7.2,2186,1,,6.9,3,0,0,0.829945654
277,3,22/08/2012,German Short-Haired Pointer,1,29/10/2013,14.24,Late,1,0,0,0,0,0,24/10/2019,7.2,2186,1,,6.9,4,1,,0.829945654
191,3,28/11/2012,Cockapoo,0,05/02/2014,14.28,Late,1,0,0,0,0,0,,,,0,23/05/2023,8.2,1,0,0,1.139876152
191,3,28/11/2012,Cockapoo,0,05/02/2014,14.28,Late,1,0,0,0,0,0,,,,0,23/05/2023,8.2,2,0,0,1.139876152
191,3,28/11/2012,Cockapoo,0,05/02/2014,14.28,Late,1,0,0,0,0,0,,,,0,23/05/2023,8.2,3,0,0,1.139876152
191,3,28/11/2012,Cockapoo,0,05/02/2014,14.28,Late,1,0,0,0,0,0,,,,0,23/05/2023,8.2,4,0,0,1.139876152
405,3,21/07/2011,Boxer,1,28/09/2012,14.31,Late,1,0,0,0,0,0,14/07/2015,4,1019,1,,3.7,1,0,0,1
405,3,21/07/2011,Boxer,1,28/09/2012,14.31,Late,1,0,0,0,0,0,14/07/2015,4,1019,1,,3.7,2,1,,1
405,3,21/07/2011,Boxer,1,28/09/2012,14.31,Late,1,0,0,0,0,0,14/07/2015,4,1019,1,,3.7,3,,1,1
405,3,21/07/2011,Boxer,1,28/09/2012,14.31,Late,1,0,0,0,0,0,14/07/2015,4,1019,1,,3.7,4,,1,1
256,0,13/11/2012,Staffordshire Bull Terrier,1,23/01/2014,14.34,Late,1,0,0,0,0,0,,,,0,24/03/2023,8.2,1,0,0,0.838142176
256,0,13/11/2012,Staffordshire Bull Terrier,1,23/01/2014,14.34,Late,1,0,0,0,0,0,,,,0,24/03/2023,8.2,2,0,0,0.838142176
256,0,13/11/2012,Staffordshire Bull Terrier,1,23/01/2014,14.34,Late,1,0,0,0,0,0,,,,0,24/03/2023,8.2,3,0,0,0.838142176
256,0,13/11/2012,Staffordshire Bull Terrier,1,23/01/2014,14.34,Late,1,0,0,0,0,0,,,,0,24/03/2023,8.2,4,0,0,0.838142176
3,0,31/07/2012,Labrador Retriever,1,11/10/2013,14.38,Late,1,0,0,0,0,0,17/02/2020,7.6,2320,1,,7.3,1,0,0,0.809330719
3,0,31/07/2012,Labrador Retriever,1,11/10/2013,14.38,Late,1,0,0,0,0,0,17/02/2020,7.6,2320,1,,7.3,2,0,0,0.809330719
3,0,31/07/2012,Labrador Retriever,1,11/10/2013,14.38,Late,1,0,0,0,0,0,17/02/2020,7.6,2320,1,,7.3,3,0,0,0.809330719
3,0,31/07/2012,Labrador Retriever,1,11/10/2013,14.38,Late,1,0,0,0,0,0,17/02/2020,7.6,2320,1,,7.3,4,1,,0.809330719
639,0,07/11/2010,Patterdale Terrier,0,19/01/2012,14.41,Late,1,0,0,0,0,0,14/08/2015,4.8,1303,1,,4.5,1,0,0,0.979932918
639,0,07/11/2010,Patterdale Terrier,0,19/01/2012,14.41,Late,1,0,0,0,0,0,14/08/2015,4.8,1303,1,,4.5,2,0,0,0.979932918
639,0,07/11/2010,Patterdale Terrier,0,19/01/2012,14.41,Late,1,0,0,0,0,0,14/08/2015,4.8,1303,1,,4.5,3,1,,0.979932918
639,0,07/11/2010,Patterdale Terrier,0,19/01/2012,14.41,Late,1,0,0,0,0,0,14/08/2015,4.8,1303,1,,4.5,4,,1,0.979932918
729,3,28/01/2012,Crossbreed,0,11/04/2013,14.44,Late,1,0,0,0,0,0,,,,0,08/06/2023,8.2,1,0,0,1.154646948
729,3,28/01/2012,Crossbreed,0,11/04/2013,14.44,Late,1,0,0,0,0,0,,,,0,08/06/2023,8.2,2,0,0,1.154646948
729,3,28/01/2012,Crossbreed,0,11/04/2013,14.44,Late,1,0,0,0,0,0,,,,0,08/06/2023,8.2,3,0,0,1.154646948
729,3,28/01/2012,Crossbreed,0,11/04/2013,14.44,Late,1,0,0,0,0,0,,,,0,08/06/2023,8.2,4,0,0,1.154646948
472,0,28/11/2012,Shih-tzu,0,11/02/2014,14.47,Late,1,0,0,0,0,0,,,,0,28/03/2023,8.2,1,0,0,1.084096626
472,0,28/11/2012,Shih-tzu,0,11/02/2014,14.47,Late,1,0,0,0,0,0,,,,0,28/03/2023,8.2,2,0,0,1.084096626
472,0,28/11/2012,Shih-tzu,0,11/02/2014,14.47,Late,1,0,0,0,0,0,,,,0,28/03/2023,8.2,3,0,0,1.084096626
472,0,28/11/2012,Shih-tzu,0,11/02/2014,14.47,Late,1,0,0,0,0,0,,,,0,28/03/2023,8.2,4,0,0,1.084096626
814,3,24/08/2012,Rottweiler,1,07/11/2013,14.47,Late,1,0,0,0,0,0,17/06/2017,4.8,1318,1,,4.6,1,0,0,0.900899514
814,3,24/08/2012,Rottweiler,1,07/11/2013,14.47,Late,1,0,0,0,0,0,17/06/2017,4.8,1318,1,,4.6,2,0,0,0.900899514
814,3,24/08/2012,Rottweiler,1,07/11/2013,14.47,Late,1,0,0,0,0,0,17/06/2017,4.8,1318,1,,4.6,3,1,,0.900899514
814,3,24/08/2012,Rottweiler,1,07/11/2013,14.47,Late,1,0,0,0,0,0,17/06/2017,4.8,1318,1,,4.6,4,,1,0.900899514
174,3,09/11/2012,Crossbreed,1,23/01/2014,14.47,Late,1,0,0,0,0,0,,,,0,07/04/2023,8.2,1,0,0,0.777251392
174,3,09/11/2012,Crossbreed,1,23/01/2014,14.47,Late,1,0,0,0,0,0,,,,0,07/04/2023,8.2,2,0,0,0.777251392
174,3,09/11/2012,Crossbreed,1,23/01/2014,14.47,Late,1,0,0,0,0,0,,,,0,07/04/2023,8.2,3,0,0,0.777251392
174,3,09/11/2012,Crossbreed,1,23/01/2014,14.47,Late,1,0,0,0,0,0,,,,0,07/04/2023,8.2,4,0,0,0.777251392
682,4,30/07/2012,English Springer Spaniel,1,14/10/2013,14.51,Late,1,0,0,0,0,0,03/02/2015,2.5,477,1,,2.3,1,0,0,1
682,4,30/07/2012,English Springer Spaniel,1,14/10/2013,14.51,Late,1,0,0,0,0,0,03/02/2015,2.5,477,1,,2.3,2,1,,1
682,4,30/07/2012,English Springer Spaniel,1,14/10/2013,14.51,Late,1,0,0,0,0,0,03/02/2015,2.5,477,1,,2.3,3,,1,1
682,4,30/07/2012,English Springer Spaniel,1,14/10/2013,14.51,Late,1,0,0,0,0,0,03/02/2015,2.5,477,1,,2.3,4,,1,1
99,3,11/05/2011,Toy Poodle,1,25/07/2012,14.51,Late,1,0,0,0,0,0,25/07/2018,7.2,2191,1,,7,1,0,0,0.829945654
99,3,11/05/2011,Toy Poodle,1,25/07/2012,14.51,Late,1,0,0,0,0,0,25/07/2018,7.2,2191,1,,7,2,0,0,0.829945654
99,3,11/05/2011,Toy Poodle,1,25/07/2012,14.51,Late,1,0,0,0,0,0,25/07/2018,7.2,2191,1,,7,3,0,0,0.829945654
99,3,11/05/2011,Toy Poodle,1,25/07/2012,14.51,Late,1,0,0,0,0,0,25/07/2018,7.2,2191,1,,7,4,1,,0.829945654
213,3,26/12/2011,Border Collie,1,11/03/2013,14.51,Late,1,0,0,0,0,0,21/12/2016,5,1381,1,,4.7,1,0,0,0.881698048
213,3,26/12/2011,Border Collie,1,11/03/2013,14.51,Late,1,0,0,0,0,0,21/12/2016,5,1381,1,,4.7,2,0,0,0.881698048
213,3,26/12/2011,Border Collie,1,11/03/2013,14.51,Late,1,0,0,0,0,0,21/12/2016,5,1381,1,,4.7,3,1,,0.881698048
213,3,26/12/2011,Border Collie,1,11/03/2013,14.51,Late,1,0,0,0,0,0,21/12/2016,5,1381,1,,4.7,4,,1,0.881698048
754,0,11/06/2012,English Springer Spaniel,0,27/08/2013,14.54,Late,1,1,0,0,0,0,22/05/2018,5.9,1729,1,,5.7,1,0,0,0.86634847
754,0,11/06/2012,English Springer Spaniel,0,27/08/2013,14.54,Late,1,1,0,0,0,0,22/05/2018,5.9,1729,1,,5.7,2,0,0,0.86634847
754,0,11/06/2012,English Springer Spaniel,0,27/08/2013,14.54,Late,1,1,0,0,0,0,22/05/2018,5.9,1729,1,,5.7,3,1,,0.86634847
754,0,11/06/2012,English Springer Spaniel,0,27/08/2013,14.54,Late,1,1,0,0,0,0,22/05/2018,5.9,1729,1,,5.7,4,,1,0.86634847
260,3,27/03/2012,Bearded Collie,1,12/06/2013,14.54,Late,1,1,1,0,0,0,03/04/2020,8,2487,1,,7.8,1,0,0,0.79735586
260,3,27/03/2012,Bearded Collie,1,12/06/2013,14.54,Late,1,1,1,0,0,0,03/04/2020,8,2487,1,,7.8,2,0,0,0.79735586
260,3,27/03/2012,Bearded Collie,1,12/06/2013,14.54,Late,1,1,1,0,0,0,03/04/2020,8,2487,1,,7.8,3,0,0,0.79735586
260,3,27/03/2012,Bearded Collie,1,12/06/2013,14.54,Late,1,1,1,0,0,0,03/04/2020,8,2487,1,,7.8,4,1,,0.79735586
781,3,18/05/2011,Cocker Spaniel,0,02/08/2012,14.54,Late,1,0,0,0,0,0,19/07/2017,6.2,1812,1,,5.9,1,0,0,0.960364874
781,3,18/05/2011,Cocker Spaniel,0,02/08/2012,14.54,Late,1,0,0,0,0,0,19/07/2017,6.2,1812,1,,5.9,2,0,0,0.960364874
781,3,18/05/2011,Cocker Spaniel,0,02/08/2012,14.54,Late,1,0,0,0,0,0,19/07/2017,6.2,1812,1,,5.9,3,1,,0.960364874
781,3,18/05/2011,Cocker Spaniel,0,02/08/2012,14.54,Late,1,0,0,0,0,0,19/07/2017,6.2,1812,1,,5.9,4,,1,0.960364874
227,3,28/07/2011,Crossbreed,1,12/10/2012,14.54,Late,1,0,0,0,0,0,21/04/2016,4.7,1287,1,,4.5,1,0,0,0.895860558
227,3,28/07/2011,Crossbreed,1,12/10/2012,14.54,Late,1,0,0,0,0,0,21/04/2016,4.7,1287,1,,4.5,2,0,0,0.895860558
227,3,28/07/2011,Crossbreed,1,12/10/2012,14.54,Late,1,0,0,0,0,0,21/04/2016,4.7,1287,1,,4.5,3,1,,0.895860558
227,3,28/07/2011,Crossbreed,1,12/10/2012,14.54,Late,1,0,0,0,0,0,21/04/2016,4.7,1287,1,,4.5,4,,1,0.895860558
322,0,14/09/2011,Cocker Spaniel,1,30/11/2012,14.57,Late,1,0,0,0,0,0,22/08/2015,3.9,995,1,,3.7,1,0,0,1
322,0,14/09/2011,Cocker Spaniel,1,30/11/2012,14.57,Late,1,0,0,0,0,0,22/08/2015,3.9,995,1,,3.7,2,1,,1
322,0,14/09/2011,Cocker Spaniel,1,30/11/2012,14.57,Late,1,0,0,0,0,0,22/08/2015,3.9,995,1,,3.7,3,,1,1
322,0,14/09/2011,Cocker Spaniel,1,30/11/2012,14.57,Late,1,0,0,0,0,0,22/08/2015,3.9,995,1,,3.7,4,,1,1
868,0,18/12/2011,Labrador Retriever,0,05/03/2013,14.57,Late,1,0,0,0,0,0,01/09/2014,2.7,545,1,,2.5,1,0,0,1
868,0,18/12/2011,Labrador Retriever,0,05/03/2013,14.57,Late,1,0,0,0,0,0,01/09/2014,2.7,545,1,,2.5,2,1,,1
868,0,18/12/2011,Labrador Retriever,0,05/03/2013,14.57,Late,1,0,0,0,0,0,01/09/2014,2.7,545,1,,2.5,3,,1,1
868,0,18/12/2011,Labrador Retriever,0,05/03/2013,14.57,Late,1,0,0,0,0,0,01/09/2014,2.7,545,1,,2.5,4,,1,1
503,0,06/07/2010,Miniature Schnauzer,1,22/09/2011,14.57,Late,1,0,0,0,0,0,,,,0,01/11/2021,8.2,1,0,0,0.760764837
503,0,06/07/2010,Miniature Schnauzer,1,22/09/2011,14.57,Late,1,0,0,0,0,0,,,,0,01/11/2021,8.2,2,0,0,0.760764837
503,0,06/07/2010,Miniature Schnauzer,1,22/09/2011,14.57,Late,1,0,0,0,0,0,,,,0,01/11/2021,8.2,3,0,0,0.760764837
503,0,06/07/2010,Miniature Schnauzer,1,22/09/2011,14.57,Late,1,0,0,0,0,0,,,,0,01/11/2021,8.2,4,0,0,0.760764837
43,4,21/08/2010,English Springer Spaniel,1,07/11/2011,14.57,Late,1,1,0,1,0,0,,,,0,17/01/2022,8.2,1,0,0,0.664758966
