PatientID,DataSiloName,BirthDate,Sex_Status ,Neuter_Status ,VetCompassBreed_Cleaned,Bodyweight (kg),Bodyweight (kg) (excluding missing),Bodyweight (kg)_missing,Insurance status,Insurance status_01,Overweight/obese,Overweight/obese_exclude missing,Overweight/obese_missing,Date of CCL rupture diagnosis,Age at diagnosis (years),Management of CCL rupture,Surgical Method,Change in Assignment ,Management of CCL rupture_01,Orthopaedic comorbidity at diagnosis collapsed,Number of non-orthopaedic comorbidities at diagnosis_grouped,Date of surgery,Lameness_binary_3mo,Lameness_3mo_cens,Lameness_3mo_missing,Lameness_binary_12mo,Lameness_12mo_cens,Lameness_12mo_missing,Analgesia_at_3mo,Analgesia_at_3mo_cens,Analgesia_at_6mo,Analgesia_at_6mo_cens,Analgesia_at_12mo,Analgesia_at_12mo_cens,Subsequent contralateral CCL rupture,Date of subsequent rupture,Did the dog die,Date of death,Method of death,Date of final EPR,Date of final follow up,Follow_up_time
2143,A,23/11/2012 00:00,Male,Neutered,Staffordshire Bull Terrier,25.8,25.8,0,NotInsured,0,Not recorded,,0,04/02/2019 00:00,6.2,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,07/03/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,22/06/2021 00:00,22/06/2021 00:00,12
75615,A,21/11/2010 00:00,Female,Neutered,Staffordshire Bull Terrier,22.4,22.4,0,NotInsured,0,Not recorded,,0,05/07/2019 00:00,8.62,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,20/11/2021 00:00,20/11/2021 00:00,12
43569,A,04/09/2014 00:00,Male,Neutered,Pug,7.4,7.4,0,Insured,1,Not recorded,,0,12/08/2019 00:00,4.94,NonSurgical,,0,0,Patellar luxation,1,,0,0,0,1,0,0,0,0,0,0,0,0,No,,No,,,29/12/2021 00:00,29/12/2021 00:00,12
74864,D,13/09/2012 00:00,Male,Neutered,Crossbreed,10.75,10.75,0,Insured,1,Overweight/obese,Overweight/obese,1,01/05/2019 00:00,6.63,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,,1,1,0,0,0,0,0,0,No,,No,,,18/09/2021 00:00,18/09/2021 00:00,12
69152,C,07/11/2009 00:00,Male,Neutered,Crossbreed,12.15,12.15,0,Insured,1,Overweight/obese,Overweight/obese,1,28/02/2019 00:00,9.31,Surgical,TTA,0,1,No recorded comorbidity ,0,12/03/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,18/07/2021 00:00,18/07/2021 00:00,12
80303,A,27/06/2009 00:00,Male,Entire,Miniature Poodle,7.8,7.8,0,Insured,1,Not recorded,,0,01/08/2019 00:00,10.09,Surgical,Not recorded,0,1,No recorded comorbidity ,0,16/08/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,20/12/2021 00:00,20/12/2021 00:00,12
51539,A,06/12/2015 00:00,Male,Entire,Labrador Retriever,33.2,33.2,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,16/08/2019 00:00,3.69,Surgical,TTA,0,1,No recorded comorbidity ,0,16/08/2019 00:00,0,0,0,1,0,0,1,0,1,0,0,0,No,,No,,,06/01/2022 00:00,06/01/2022 00:00,12
78859,D,05/06/2009 00:00,Female,Neutered,Collie,-100,,1,NotInsured,0,Not recorded,,0,11/06/2019 00:00,10.02,Surgical,MMP,0,1,Osteoarthritis,0,12/06/2019 00:00,1,0,0,,1,1,0,0,0,0,0,0,Yes,01/11/2021 00:00,No,,,07/01/2022 00:00,01/11/2021 00:00,12
44,A,31/03/2009 00:00,Female,Neutered,Border Terrier,11,11,0,Insured,1,Overweight/obese,Overweight/obese,1,21/08/2019 00:00,10.39,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,1,0,0,1,0,1,0,0,0,No,,No,,,14/01/2022 00:00,14/01/2022 00:00,12
12941,D,25/02/2013 00:00,Female,Neutered,Crossbreed,38.2,38.2,0,Insured,1,Overweight/obese,Overweight/obese,1,04/04/2019 00:00,6.1,Surgical,TPLO,0,1,Osteoarthritis,0,11/04/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,31/08/2021 00:00,31/08/2021 00:00,12
47535,D,04/10/2013 00:00,Female,Neutered,Hungarian Vizsla,28.35,28.35,0,Insured,1,Not recorded,,0,17/07/2019 00:00,5.78,Surgical,TPLO,0,1,No recorded comorbidity ,0,17/07/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,15/12/2021 00:00,15/12/2021 00:00,12
42184,A,19/01/2010 00:00,Female,Entire,Crossbreed,8.3,8.3,0,NotInsured,0,Not recorded,,0,09/01/2019 00:00,8.97,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,1,0,0,1,0,1,0,0,0,No,,No,,,09/06/2021 00:00,09/06/2021 00:00,12
82660,C,23/02/2008 00:00,Male,Neutered,Crossbreed,7.6,7.6,0,Insured,1,Overweight/obese,Overweight/obese,1,16/04/2019 00:00,11.14,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,30/04/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,Yes,14/09/2021 00:00,Euthanasia,14/09/2021 00:00,14/09/2021 00:00,12
12877,A,26/01/2012 00:00,Male,Neutered,Crossbreed,34.1,34.1,0,NotInsured,0,Not recorded,,0,25/02/2019 00:00,7.08,Surgical,TTA,0,1,No recorded comorbidity ,0,25/02/2019 00:00,0,0,0,0,0,0,1,0,1,0,0,0,Yes,27/07/2021 00:00,No,,,02/08/2021 00:00,27/07/2021 00:00,12
6801,A,11/02/2012 00:00,Female,Neutered,Labradoodle,13.075,13.075,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,07/08/2019 00:00,7.49,Surgical,TPLO,0,1,No recorded comorbidity ,0,12/08/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,Yes,06/01/2022 00:00,No,,,13/01/2022 00:00,06/01/2022 00:00,12
48560,A,06/03/2010 00:00,Male,Neutered,Labrador Retriever,36.7,36.7,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,18/04/2019 00:00,9.12,Surgical,TTA,0,1,No recorded comorbidity ,0,14/05/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,17/09/2021 00:00,17/09/2021 00:00,12
34948,A,08/08/2015 00:00,Male,Neutered,German Shepherd Dog,46,46,0,Insured,1,Not recorded,,0,02/07/2019 00:00,3.9,Surgical,TPLO,0,1,No recorded comorbidity ,1,18/06/2019 00:00,0,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,02/12/2021 00:00,02/12/2021 00:00,12
41204,A,24/01/2008 00:00,Male,Neutered,English Springer Spaniel,27.675,27.675,0,NotInsured,0,Overweight/obese,Overweight/obese,1,11/03/2019 00:00,11.13,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,0,0,0,1,0,1,0,1,0,No,,Yes,12/08/2021 00:00,Euthanasia,12/08/2021 00:00,12/08/2021 00:00,12
29991,C,25/06/2012 00:00,Female,Neutered,Golden Retriever,33.15,33.15,0,Insured,1,Overweight/obese,Overweight/obese,1,28/03/2019 00:00,6.75,Surgical,TPLO,0,1,Other,0,05/04/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,01/09/2021 00:00,01/09/2021 00:00,12
9733,A,20/08/2016 00:00,Male,Neutered,Bichon Frise,8.675,8.675,0,NotInsured,0,Overweight/obese,Overweight/obese,1,30/07/2019 00:00,2.94,Surgical,Lateral Suture,0,1,Patellar luxation,0,01/08/2019 00:00,1,0,0,0,0,0,1,0,0,0,0,0,No,,No,,,04/01/2022 00:00,04/01/2022 00:00,12
94173,A,17/07/2012 00:00,Female,Neutered,Crossbreed,17.6,17.6,0,Insured,1,Overweight/obese,Overweight/obese,1,01/07/2019 00:00,6.95,Surgical,Lateral Suture,0,1,Osteoarthritis,0,01/07/2019 00:00,1,0,0,1,0,0,1,0,1,0,0,0,No,,No,,,06/12/2021 00:00,06/12/2021 00:00,12
68440,D,16/12/2009 00:00,Female,Neutered,Crossbreed,7.475,7.475,0,Insured,1,Not recorded,,0,15/07/2019 00:00,9.58,NonSurgical,,0,0,Patellar luxation,0,,,1,1,,1,1,1,0,1,0,1,0,No,,No,,,20/12/2021 00:00,20/12/2021 00:00,12
41842,C,14/07/2008 00:00,Female,Neutered,Bichon Frise,-100,,1,NotInsured,0,Not recorded,,0,01/03/2019 00:00,10.63,NonSurgical,,0,0,Osteoarthritis,1,,,1,1,,1,1,1,0,1,0,0,0,No,,Yes,06/08/2021 00:00,Euthanasia,06/08/2021 00:00,06/08/2021 00:00,12
20204,D,27/08/2015 00:00,Male,Neutered,German Shepherd Dog,37,37,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,02/08/2019 00:00,3.93,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,1,0,0,1,0,1,0,1,0,No,,No,,,10/01/2022 00:00,10/01/2022 00:00,12
86506,C,21/05/2013 00:00,Male,Entire,Labradoodle,-100,,1,Insured,1,Overweight/obese,Overweight/obese,1,14/01/2019 00:00,5.65,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,24/06/2021 00:00,24/06/2021 00:00,12
28283,A,22/03/2012 00:00,Female,Neutered,Crossbreed,22.5,22.5,0,NotInsured,0,Overweight/obese,Overweight/obese,1,21/06/2019 00:00,7.25,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,29/11/2021 00:00,29/11/2021 00:00,12
94159,A,23/05/2014 00:00,Male,Entire,Crossbreed,18.225,18.225,0,Insured,1,Not recorded,,0,17/04/2019 00:00,4.9,Surgical,Not recorded,0,1,No recorded comorbidity ,0,24/05/2019 00:00,0,0,0,,1,1,0,0,0,0,0,0,No,,No,,,28/09/2021 00:00,28/09/2021 00:00,12
29519,A,29/08/2016 00:00,Female,Entire,Pointer,27.35,27.35,0,Insured,1,Not recorded,,0,24/07/2019 00:00,2.9,Surgical,Not recorded,0,1,No recorded comorbidity ,0,05/08/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,05/01/2022 00:00,05/01/2022 00:00,12
28355,D,22/01/2014 00:00,Male,Neutered,Crossbreed,7.8,7.8,0,Insured,1,Overweight/obese,Overweight/obese,1,16/05/2019 00:00,5.31,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,11/06/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,28/10/2021 00:00,28/10/2021 00:00,12
70241,C,03/05/2011 00:00,Male,Neutered,Aberdeen Terrier,10.7,10.7,0,NotInsured,0,Not recorded,,0,11/03/2019 00:00,7.85,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,23/08/2021 00:00,23/08/2021 00:00,12
78916,A,19/11/2009 00:00,Female,Neutered,English Springer Spaniel,13.9,13.9,0,NotInsured,0,Not recorded,,0,20/02/2019 00:00,9.25,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,,1,1,1,0,0,0,0,0,No,,No,,,04/08/2021 00:00,04/08/2021 00:00,12
46056,A,23/08/2007 00:00,Female,Neutered,Crossbreed,15.275,15.275,0,Insured,1,Not recorded,,0,22/05/2019 00:00,11.75,Surgical,TTA,0,1,No recorded comorbidity ,0,04/06/2019 00:00,0,0,0,,1,1,0,0,0,0,0,0,No,,Yes,03/11/2021 00:00,Euthanasia,03/11/2021 00:00,03/11/2021 00:00,12
12979,A,23/10/2008 00:00,Female,Entire,Crossbreed,9.2,9.2,0,Insured,1,Not recorded,,0,07/05/2019 00:00,10.54,NonSurgical,,0,0,Patellar luxation,0,,,1,1,,1,1,0,0,0,0,0,0,No,,No,,,20/10/2021 00:00,20/10/2021 00:00,12
29639,A,16/05/2014 00:00,Female,Neutered,Crossbreed,27.8,27.8,0,Insured,1,Not recorded,,0,05/03/2019 00:00,4.8,Surgical,Not recorded,0,1,No recorded comorbidity ,0,12/03/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,Yes,20/08/2021 00:00,No,,,23/12/2021 00:00,20/08/2021 00:00,12
153,C,27/07/2012 00:00,Male,Neutered,Cockapoo,-100,,1,Insured,1,Overweight/obese,Overweight/obese,1,09/04/2019 00:00,6.7,Surgical,TPLO,0,1,No recorded comorbidity ,0,14/05/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,24/09/2021 00:00,24/09/2021 00:00,12
58427,C,08/05/2011 00:00,Female,Entire,French Bulldog,12.45,12.45,0,Insured,1,Overweight/obese,Overweight/obese,1,14/02/2019 00:00,7.77,Surgical,Lateral suture,0,1,No recorded comorbidity ,0,19/02/2019 00:00,1,0,0,1,0,0,1,0,1,0,1,0,Yes,03/08/2021 00:00,No,,,23/08/2021 00:00,03/08/2021 00:00,12
88471,C,01/03/2015 00:00,Male,Entire,Crossbreed,20.1,20.1,0,Insured,1,Overweight/obese,Overweight/obese,1,06/04/2019 00:00,4.1,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,25/09/2021 00:00,25/09/2021 00:00,12
95244,D,03/01/2015 00:00,Female,Neutered,Toy Poodle,5.3,5.3,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,12/07/2019 00:00,4.52,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,07/01/2022 00:00,07/01/2022 00:00,12
39699,D,15/02/2013 00:00,Male,Neutered,Shih-tzu,7.305,7.305,0,NotInsured,0,Not recorded,,0,17/07/2019 00:00,6.41,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,17/07/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,13/01/2022 00:00,13/01/2022 00:00,12
45855,A,02/10/2011 00:00,Female,Neutered,Crossbreed,9.1,9.1,0,NotInsured,0,Not recorded,,0,06/06/2019 00:00,7.68,Surgical,TPLO,0,1,Osteoarthritis,0,10/07/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,03/12/2021 00:00,03/12/2021 00:00,12
37509,A,01/06/2016 00:00,Female,Neutered,Greyhound,28.2,28.2,0,Insured,1,Not recorded,,0,24/04/2019 00:00,2.89,Surgical,TPLO,0,1,No recorded comorbidity ,0,21/05/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,26/10/2021 00:00,26/10/2021 00:00,12
87984,C,27/12/2008 00:00,Male,Entire,English Springer Spaniel,-100,,1,Insured,1,Not recorded,,0,12/03/2019 00:00,10.2,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,,1,1,1,0,1,0,1,0,No,,No,,,13/09/2021 00:00,13/09/2021 00:00,12
52710,A,16/10/2008 00:00,Male,Entire,Golden Retriever,36.2,36.2,0,Insured,1,Not recorded,,0,21/06/2019 00:00,10.68,Surgical,TPLO,0,1,Osteoarthritis,0,22/07/2019 00:00,,1,1,1,0,0,1,0,1,0,1,0,No,,Yes,23/12/2021 00:00,Euthanasia,23/12/2021 00:00,23/12/2021 00:00,12
88475,D,26/02/2016 00:00,Male,Neutered,Patterdale Terrier,6.75,6.75,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,01/03/2019 00:00,3.01,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,0,0,0,1,0,0,0,0,0,No,,No,,,03/09/2021 00:00,03/09/2021 00:00,12
15395,A,22/11/2012 00:00,Female,Entire,Crossbreed,29.1,29.1,0,NotInsured,0,Overweight/obese,Overweight/obese,1,07/02/2019 00:00,6.21,Surgical,TPLO,0,1,No recorded comorbidity ,0,22/02/2019 00:00,1,0,0,,1,1,0,0,0,0,0,0,No,,No,,,12/08/2021 00:00,12/08/2021 00:00,12
56509,C,05/06/2011 00:00,Female,Entire,Miniature Schnauzer,6.925,6.925,0,NotInsured,0,Not recorded,,0,18/02/2019 00:00,7.71,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,27/02/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,27/08/2021 00:00,27/08/2021 00:00,12
57230,A,01/10/2011 00:00,Male,Neutered,Beagle,17.1,17.1,0,Insured,1,Overweight/obese,Overweight/obese,1,08/02/2019 00:00,7.36,Surgical,CBLO,0,1,Osteoarthritis,0,27/02/2019 00:00,1,0,0,,1,1,0,0,0,0,0,0,No,,Yes,19/08/2021 00:00,Euthanasia,19/08/2021 00:00,19/08/2021 00:00,12
35843,D,22/01/2009 00:00,Male,Entire,Toy Poodle,6.7,6.7,0,NotInsured,0,Overweight/obese,Overweight/obese,1,26/06/2019 00:00,10.42,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,0,0,0,1,0,1,0,0,0,No,,No,,,04/01/2022 00:00,04/01/2022 00:00,12
89593,C,27/05/2008 00:00,Male,Entire,West Highland White Terrier,-100,,1,NotInsured,0,Not recorded,,0,13/03/2019 00:00,10.79,Surgical,TTA,0,1,No recorded comorbidity ,0,14/03/2019 00:00,1,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,22/09/2021 00:00,22/09/2021 00:00,12
49331,D,12/01/2012 00:00,Female,Neutered,Crossbreed,9,9,0,Insured,1,Not recorded,,0,24/06/2019 00:00,7.45,NonSurgical,,0,0,Osteoarthritis,0,,1,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,04/01/2022 00:00,04/01/2022 00:00,12
54432,A,01/02/2010 00:00,Male,Entire,Crossbreed,24,24,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,04/01/2019 00:00,8.92,Surgical,TTA,0,1,Osteoarthritis,0,04/01/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,23/07/2021 00:00,23/07/2021 00:00,12
48593,D,16/12/2017 00:00,Male,Neutered,Rottweiler,53.5,53.5,0,Insured,1,Not recorded,,0,18/06/2019 00:00,1.5,Surgical,TPLO,0,1,No recorded comorbidity ,0,24/06/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,07/01/2022 00:00,07/01/2022 00:00,12
19426,C,19/07/2016 00:00,Male,Entire,Golden Retriever,34.2,34.2,0,Insured,1,Not recorded,,0,04/03/2019 00:00,2.62,Surgical,TPLO,0,1,No recorded comorbidity ,0,15/03/2019 00:00,0,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,24/09/2021 00:00,24/09/2021 00:00,12
11615,C,02/04/2012 00:00,Male,Entire,Shih-tzu,10.2,10.2,0,NotInsured,0,Not recorded,,0,27/02/2019 00:00,6.9,NonSurgical,,0,0,Osteoarthritis,0,,0,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,20/09/2021 00:00,20/09/2021 00:00,12
5430,C,13/10/2014 00:00,Female,Entire,Crossbreed,11.4,11.4,0,Insured,1,Not recorded,,0,26/02/2019 00:00,4.37,Surgical,TPLO,0,1,No recorded comorbidity ,0,26/02/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,21/09/2021 00:00,21/09/2021 00:00,12
7614,C,21/08/2011 00:00,Male,Neutered,Crossbreed,11.275,11.275,0,Insured,1,Not recorded,,0,08/01/2019 00:00,7.38,Surgical,Not recorded,0,1,Other,0,15/01/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,03/08/2021 00:00,03/08/2021 00:00,12
41977,A,19/05/2012 00:00,Female,Neutered,Jack Russell Terrier,6.8,6.8,0,Insured,1,Not recorded,,0,16/01/2019 00:00,6.66,Surgical,Lateral Suture,0,1,Osteoarthritis,0,07/02/2019 00:00,0,0,0,,1,1,0,0,0,0,0,0,No,,No,,,13/08/2021 00:00,13/08/2021 00:00,12
4907,A,14/01/2017 00:00,Female,Neutered,Cocker Spaniel,11.7,11.7,0,Insured,1,Not recorded,,0,25/04/2019 00:00,2.28,Surgical,Not recorded,0,1,No recorded comorbidity ,0,06/05/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,23/11/2021 00:00,23/11/2021 00:00,12
86701,A,08/12/2012 00:00,Female,Neutered,Crossbreed,34.8,34.8,0,Insured,1,Overweight/obese,Overweight/obese,1,18/03/2019 00:00,6.27,Surgical,Not recorded,0,1,No recorded comorbidity ,0,24/04/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,25/10/2021 00:00,25/10/2021 00:00,12
98688,A,28/06/2010 00:00,Male,Neutered,Norwich Terrier,7.6,7.6,0,Insured,1,Not recorded,,0,28/05/2019 00:00,8.91,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,0,0,0,1,0,1,0,1,0,No,,No,,,05/01/2022 00:00,05/01/2022 00:00,12
27910,A,20/04/2012 00:00,Male,Neutered,Bulldog,40.25,40.25,0,Insured,1,Overweight/obese,Overweight/obese,1,31/05/2019 00:00,7.11,Surgical,Not recorded,0,1,Osteoarthritis,1,18/06/2019 00:00,1,0,0,0,0,0,1,0,0,0,0,0,No,,No,,,11/01/2022 00:00,11/01/2022 00:00,12
39478,A,11/07/2009 00:00,Male,Neutered,Jack Russell Terrier,13,13,0,Insured,1,Overweight/obese,Overweight/obese,1,07/05/2019 00:00,9.82,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,21/12/2021 00:00,21/12/2021 00:00,12
83769,C,17/04/2011 00:00,Male,Neutered,Border Collie,29.85,29.85,0,NotInsured,0,Overweight/obese,Overweight/obese,1,09/01/2019 00:00,7.73,Surgical,TTA,0,1,Osteoarthritis,0,13/02/2019 00:00,,1,1,0,0,0,1,0,1,0,1,0,No,,No,,,26/08/2021 00:00,26/08/2021 00:00,12
99131,A,20/06/2011 00:00,Female,Neutered,Rottweiler,36.1,36.1,0,Insured,1,Not recorded,,0,24/05/2019 00:00,7.93,Surgical,Not recorded,0,1,No recorded comorbidity ,0,04/06/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,13/01/2022 00:00,13/01/2022 00:00,12
64061,C,12/07/2011 00:00,Male,Entire,King Charles Spaniel,9.9,9.9,0,Insured,1,Not recorded,,0,28/01/2019 00:00,7.55,Surgical,TPLO,0,1,No recorded comorbidity ,0,25/02/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,21/09/2021 00:00,21/09/2021 00:00,12
67127,D,22/09/2007 00:00,Female,Entire,Crossbreed,23.2,23.2,0,Insured,1,Not recorded,,0,06/03/2019 00:00,11.45,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,28/03/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,01/11/2021 00:00,01/11/2021 00:00,12
2695,D,28/07/2012 00:00,Female,Neutered,Crossbreed,11.5,11.5,0,Insured,1,Not recorded,,0,14/05/2019 00:00,6.79,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,0,0,0,1,0,1,0,1,0,No,,No,,,10/01/2022 00:00,10/01/2022 00:00,12
16788,A,13/04/2008 00:00,Female,Entire,Border Collie,30,30,0,NotInsured,0,Overweight/obese,Overweight/obese,1,06/03/2019 00:00,10.89,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,02/11/2021 00:00,02/11/2021 00:00,12
17427,C,22/10/2009 00:00,Male,Neutered,Crossbreed,6.6,6.6,0,NotInsured,0,Not recorded,,0,22/01/2019 00:00,9.25,Surgical,TPLO,0,1,No recorded comorbidity ,0,12/02/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,21/09/2021 00:00,21/09/2021 00:00,12
874,C,05/10/2008 00:00,Male,Entire,Labrador Retriever,-100,,1,Insured,1,Overweight/obese,Overweight/obese,1,22/01/2019 00:00,10.3,Surgical,TTA,0,1,No recorded comorbidity ,0,23/01/2019 00:00,1,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,22/09/2021 00:00,22/09/2021 00:00,12
58548,C,27/01/2015 00:00,Male,Entire,Bulldog,35.8,35.8,0,Insured,1,Not recorded,,0,03/01/2019 00:00,3.93,Surgical,TPLO,0,1,Other,0,03/01/2019 00:00,0,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,07/09/2021 00:00,07/09/2021 00:00,12
27116,D,27/07/2016 00:00,Female,Entire,French Bulldog,11,11,0,Insured,1,Not recorded,,0,08/01/2019 00:00,2.45,Surgical,Not recorded,0,1,No recorded comorbidity ,0,29/01/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,14/09/2021 00:00,14/09/2021 00:00,12
11003,A,16/10/2012 00:00,Male,Neutered,Crossbreed,39.15,39.15,0,Insured,1,Overweight/obese,Overweight/obese,1,18/03/2019 00:00,6.42,Surgical,TTA,0,1,Other,0,03/04/2019 00:00,0,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,23/11/2021 00:00,23/11/2021 00:00,12
20425,A,27/05/2014 00:00,Female,Neutered,Crossbreed,8,8,0,Insured,1,Not recorded,,0,15/02/2019 00:00,4.72,Surgical,TPLO,0,1,No recorded comorbidity ,0,25/02/2019 00:00,0,0,0,,1,1,0,0,0,0,0,0,No,,No,,,28/10/2021 00:00,28/10/2021 00:00,12
588,A,18/08/2011 00:00,Male,Entire,Crossbreed,7.7,7.7,0,Insured,1,Not recorded,,0,03/05/2019 00:00,7.71,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,08/05/2019 00:00,1,0,0,,1,1,0,0,0,0,0,0,No,,No,,,14/01/2022 00:00,14/01/2022 00:00,12
69217,A,01/10/2012 00:00,Male,Entire,Dalmatian,-100,,1,Insured,1,Ideal bodyweight,Ideal bodyweight,1,15/01/2019 00:00,6.29,Surgical,Not recorded,0,1,No recorded comorbidity ,0,01/02/2019 00:00,,1,1,,1,1,0,0,0,0,0,0,No,,No,,,30/09/2021 00:00,30/09/2021 00:00,12
5633,D,04/05/2011 00:00,Female,Neutered,Crossbreed,22.475,22.475,0,Insured,1,Not recorded,,0,25/04/2019 00:00,7.98,Surgical,TTA,0,1,Osteoarthritis,0,09/05/2019 00:00,0,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,08/01/2022 00:00,08/01/2022 00:00,12
89243,D,30/12/2015 00:00,Female,Neutered,Golden Retriever,38.1,38.1,0,Insured,1,Not recorded,,0,07/02/2019 00:00,3.11,Surgical,TPLO,0,1,No recorded comorbidity ,0,19/02/2019 00:00,1,0,0,,1,1,0,0,0,0,0,0,No,,No,,,27/10/2021 00:00,27/10/2021 00:00,12
57771,D,26/06/2010 00:00,Male,Neutered,Spanish Water Dog,22.05,22.05,0,Insured,1,Not recorded,,0,11/02/2019 00:00,8.63,Surgical,Lateral suture,0,1,Osteoarthritis,0,04/03/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,03/11/2021 00:00,03/11/2021 00:00,12
98558,A,08/04/2010 00:00,Male,Entire,English Springer Spaniel,22.6,22.6,0,Insured,1,Not recorded,,0,25/02/2019 00:00,8.88,Surgical,TTA,0,1,Osteoarthritis,0,25/02/2019 00:00,0,0,0,,1,1,0,0,0,0,0,0,No,,No,,,19/11/2021 00:00,19/11/2021 00:00,12
88974,A,05/07/2012 00:00,Female,Neutered,Crossbreed,10.05,10.05,0,Insured,1,Not recorded,,0,09/01/2019 00:00,6.51,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,16/01/2019 00:00,0,0,0,,1,1,1,0,1,0,1,0,No,,No,,,04/10/2021 00:00,04/10/2021 00:00,12
